x,y
-1.000000,0.037016
-0.998000,0.038173
-0.996000,0.039075
-0.994000,0.039760
-0.992000,0.040263
-0.990000,0.040615
-0.988000,0.040843
-0.986000,0.040971
-0.984000,0.041021
-0.982000,0.041012
-0.980000,0.040959
-0.978000,0.040877
-0.976000,0.040778
-0.974000,0.040673
-0.972000,0.040570
-0.970000,0.040476
-0.968000,0.040397
-0.966000,0.040339
-0.964000,0.040303
-0.962000,0.040294
-0.960000,0.040313
-0.958000,0.040362
-0.956000,0.040439
-0.954000,0.040547
-0.952000,0.040684
-0.950000,0.040849
-0.948000,0.041040
-0.946000,0.041258
-0.944000,0.041498
-0.942000,0.041761
-0.940000,0.042043
-0.938000,0.042343
-0.936000,0.042657
-0.934000,0.042985
-0.932000,0.043324
-0.930000,0.043671
-0.928000,0.044025
-0.926000,0.044383
-0.924000,0.044743
-0.922000,0.045104
-0.920000,0.045464
-0.918000,0.045821
-0.916000,0.046173
-0.914000,0.046519
-0.912000,0.046858
-0.910000,0.047189
-0.908000,0.047510
-0.906000,0.047821
-0.904000,0.048121
-0.902000,0.048409
-0.900000,0.048685
-0.898000,0.048949
-0.896000,0.049200
-0.894000,0.049438
-0.892000,0.049664
-0.890000,0.049876
-0.888000,0.050077
-0.886000,0.050264
-0.884000,0.050440
-0.882000,0.050605
-0.880000,0.050759
-0.878000,0.050902
-0.876000,0.051036
-0.874000,0.051161
-0.872000,0.051277
-0.870000,0.051386
-0.868000,0.051489
-0.866000,0.051586
-0.864000,0.051678
-0.862000,0.051766
-0.860000,0.051851
-0.858000,0.051933
-0.856000,0.052015
-0.854000,0.052096
-0.852000,0.052178
-0.850000,0.052261
-0.848000,0.052346
-0.846000,0.052435
-0.844000,0.052527
-0.842000,0.052624
-0.840000,0.052726
-0.838000,0.052835
-0.836000,0.052950
-0.834000,0.053073
-0.832000,0.053204
-0.830000,0.053344
-0.828000,0.053492
-0.826000,0.053651
-0.824000,0.053819
-0.822000,0.053998
-0.820000,0.054187
-0.818000,0.054388
-0.816000,0.054599
-0.814000,0.054823
-0.812000,0.055058
-0.810000,0.055304
-0.808000,0.055563
-0.806000,0.055833
-0.804000,0.056115
-0.802000,0.056408
-0.800000,0.056713
-0.798000,0.057030
-0.796000,0.057358
-0.794000,0.057697
-0.792000,0.058047
-0.790000,0.058407
-0.788000,0.058777
-0.786000,0.059158
-0.784000,0.059547
-0.782000,0.059946
-0.780000,0.060353
-0.778000,0.060769
-0.776000,0.061192
-0.774000,0.061623
-0.772000,0.062060
-0.770000,0.062503
-0.768000,0.062953
-0.766000,0.063407
-0.764000,0.063867
-0.762000,0.064330
-0.760000,0.064797
-0.758000,0.065268
-0.756000,0.065740
-0.754000,0.066215
-0.752000,0.066692
-0.750000,0.067169
-0.748000,0.067647
-0.746000,0.068125
-0.744000,0.068603
-0.742000,0.069080
-0.740000,0.069555
-0.738000,0.070028
-0.736000,0.070500
-0.734000,0.070968
-0.732000,0.071434
-0.730000,0.071896
-0.728000,0.072355
-0.726000,0.072809
-0.724000,0.073259
-0.722000,0.073705
-0.720000,0.074146
-0.718000,0.074581
-0.716000,0.075012
-0.714000,0.075437
-0.712000,0.075856
-0.710000,0.076270
-0.708000,0.076678
-0.706000,0.077080
-0.704000,0.077477
-0.702000,0.077867
-0.700000,0.078252
-0.698000,0.078631
-0.696000,0.079004
-0.694000,0.079372
-0.692000,0.079734
-0.690000,0.080091
-0.688000,0.080443
-0.686000,0.080789
-0.684000,0.081131
-0.682000,0.081469
-0.680000,0.081802
-0.678000,0.082131
-0.676000,0.082457
-0.674000,0.082780
-0.672000,0.083099
-0.670000,0.083416
-0.668000,0.083731
-0.666000,0.084044
-0.664000,0.084355
-0.662000,0.084666
-0.660000,0.084976
-0.658000,0.085285
-0.656000,0.085596
-0.654000,0.085907
-0.652000,0.086219
-0.650000,0.086534
-0.648000,0.086850
-0.646000,0.087170
-0.644000,0.087492
-0.642000,0.087819
-0.640000,0.088150
-0.638000,0.088485
-0.636000,0.088826
-0.634000,0.089173
-0.632000,0.089526
-0.630000,0.089886
-0.628000,0.090253
-0.626000,0.090628
-0.624000,0.091011
-0.622000,0.091403
-0.620000,0.091804
-0.618000,0.092215
-0.616000,0.092635
-0.614000,0.093067
-0.612000,0.093509
-0.610000,0.093963
-0.608000,0.094428
-0.606000,0.094905
-0.604000,0.095395
-0.602000,0.095897
-0.600000,0.096413
-0.598000,0.096942
-0.596000,0.097485
-0.594000,0.098041
-0.592000,0.098612
-0.590000,0.099198
-0.588000,0.099798
-0.586000,0.100413
-0.584000,0.101043
-0.582000,0.101688
-0.580000,0.102348
-0.578000,0.103024
-0.576000,0.103716
-0.574000,0.104423
-0.572000,0.105146
-0.570000,0.105884
-0.568000,0.106639
-0.566000,0.107409
-0.564000,0.108194
-0.562000,0.108995
-0.560000,0.109812
-0.558000,0.110644
-0.556000,0.111492
-0.554000,0.112355
-0.552000,0.113233
-0.550000,0.114126
-0.548000,0.115033
-0.546000,0.115955
-0.544000,0.116892
-0.542000,0.117842
-0.540000,0.118807
-0.538000,0.119785
-0.536000,0.120776
-0.534000,0.121780
-0.532000,0.122797
-0.530000,0.123827
-0.528000,0.124869
-0.526000,0.125922
-0.524000,0.126987
-0.522000,0.128063
-0.520000,0.129149
-0.518000,0.130246
-0.516000,0.131353
-0.514000,0.132470
-0.512000,0.133596
-0.510000,0.134731
-0.508000,0.135874
-0.506000,0.137025
-0.504000,0.138184
-0.502000,0.139350
-0.500000,0.140523
-0.498000,0.141703
-0.496000,0.142889
-0.494000,0.144081
-0.492000,0.145278
-0.490000,0.146480
-0.488000,0.147687
-0.486000,0.148898
-0.484000,0.150113
-0.482000,0.151332
-0.480000,0.152555
-0.478000,0.153780
-0.476000,0.155008
-0.474000,0.156239
-0.472000,0.157472
-0.470000,0.158707
-0.468000,0.159944
-0.466000,0.161182
-0.464000,0.162422
-0.462000,0.163662
-0.460000,0.164904
-0.458000,0.166147
-0.456000,0.167390
-0.454000,0.168634
-0.452000,0.169879
-0.450000,0.171124
-0.448000,0.172370
-0.446000,0.173616
-0.444000,0.174862
-0.442000,0.176110
-0.440000,0.177357
-0.438000,0.178606
-0.436000,0.179855
-0.434000,0.181105
-0.432000,0.182356
-0.430000,0.183609
-0.428000,0.184863
-0.426000,0.186118
-0.424000,0.187376
-0.422000,0.188636
-0.420000,0.189899
-0.418000,0.191165
-0.416000,0.192434
-0.414000,0.193707
-0.412000,0.194984
-0.410000,0.196266
-0.408000,0.197553
-0.406000,0.198845
-0.404000,0.200144
-0.402000,0.201450
-0.400000,0.202763
-0.398000,0.204084
-0.396000,0.205414
-0.394000,0.206753
-0.392000,0.208102
-0.390000,0.209461
-0.388000,0.210833
-0.386000,0.212216
-0.384000,0.213612
-0.382000,0.215022
-0.380000,0.216447
-0.378000,0.217887
-0.376000,0.219343
-0.374000,0.220816
-0.372000,0.222308
-0.370000,0.223818
-0.368000,0.225348
-0.366000,0.226900
-0.364000,0.228472
-0.362000,0.230068
-0.360000,0.231687
-0.358000,0.233331
-0.356000,0.235001
-0.354000,0.236698
-0.352000,0.238422
-0.350000,0.240175
-0.348000,0.241958
-0.346000,0.243771
-0.344000,0.245616
-0.342000,0.247495
-0.340000,0.249407
-0.338000,0.251354
-0.336000,0.253337
-0.334000,0.255357
-0.332000,0.257415
-0.330000,0.259513
-0.328000,0.261650
-0.326000,0.263829
-0.324000,0.266049
-0.322000,0.268313
-0.320000,0.270621
-0.318000,0.272974
-0.316000,0.275373
-0.314000,0.277819
-0.312000,0.280313
-0.310000,0.282856
-0.308000,0.285449
-0.306000,0.288092
-0.304000,0.290786
-0.302000,0.293533
-0.300000,0.296333
-0.298000,0.299186
-0.296000,0.302095
-0.294000,0.305058
-0.292000,0.308078
-0.290000,0.311155
-0.288000,0.314288
-0.286000,0.317480
-0.284000,0.320731
-0.282000,0.324040
-0.280000,0.327409
-0.278000,0.330838
-0.276000,0.334328
-0.274000,0.337879
-0.272000,0.341491
-0.270000,0.345165
-0.268000,0.348900
-0.266000,0.352698
-0.264000,0.356558
-0.262000,0.360481
-0.260000,0.364466
-0.258000,0.368515
-0.256000,0.372626
-0.254000,0.376799
-0.252000,0.381036
-0.250000,0.385335
-0.248000,0.389697
-0.246000,0.394121
-0.244000,0.398607
-0.242000,0.403154
-0.240000,0.407764
-0.238000,0.412434
-0.236000,0.417165
-0.234000,0.421956
-0.232000,0.426806
-0.230000,0.431716
-0.228000,0.436684
-0.226000,0.441710
-0.224000,0.446792
-0.222000,0.451931
-0.220000,0.457125
-0.218000,0.462374
-0.216000,0.467676
-0.214000,0.473031
-0.212000,0.478438
-0.210000,0.483894
-0.208000,0.489401
-0.206000,0.494955
-0.204000,0.500556
-0.202000,0.506203
-0.200000,0.511895
-0.198000,0.517629
-0.196000,0.523405
-0.194000,0.529221
-0.192000,0.535075
-0.190000,0.540967
-0.188000,0.546894
-0.186000,0.552856
-0.184000,0.558849
-0.182000,0.564873
-0.180000,0.570925
-0.178000,0.577005
-0.176000,0.583109
-0.174000,0.589237
-0.172000,0.595386
-0.170000,0.601555
-0.168000,0.607741
-0.166000,0.613942
-0.164000,0.620156
-0.162000,0.626382
-0.160000,0.632617
-0.158000,0.638859
-0.156000,0.645106
-0.154000,0.651356
-0.152000,0.657606
-0.150000,0.663854
-0.148000,0.670098
-0.146000,0.676336
-0.144000,0.682565
-0.142000,0.688784
-0.140000,0.694989
-0.138000,0.701178
-0.136000,0.707349
-0.134000,0.713500
-0.132000,0.719628
-0.130000,0.725731
-0.128000,0.731807
-0.126000,0.737852
-0.124000,0.743865
-0.122000,0.749843
-0.120000,0.755784
-0.118000,0.761684
-0.116000,0.767543
-0.114000,0.773357
-0.112000,0.779125
-0.110000,0.784842
-0.108000,0.790508
-0.106000,0.796120
-0.104000,0.801675
-0.102000,0.807171
-0.100000,0.812606
-0.098000,0.817977
-0.096000,0.823282
-0.094000,0.828518
-0.092000,0.833684
-0.090000,0.838777
-0.088000,0.843795
-0.086000,0.848736
-0.084000,0.853596
-0.082000,0.858376
-0.080000,0.863071
-0.078000,0.867680
-0.076000,0.872201
-0.074000,0.876631
-0.072000,0.880970
-0.070000,0.885215
-0.068000,0.889363
-0.066000,0.893413
-0.064000,0.897364
-0.062000,0.901213
-0.060000,0.904958
-0.058000,0.908598
-0.056000,0.912131
-0.054000,0.915556
-0.052000,0.918871
-0.050000,0.922073
-0.048000,0.925163
-0.046000,0.928138
-0.044000,0.930997
-0.042000,0.933739
-0.040000,0.936362
-0.038000,0.938865
-0.036000,0.941247
-0.034000,0.943507
-0.032000,0.945643
-0.030000,0.947655
-0.028000,0.949542
-0.026000,0.951302
-0.024000,0.952936
-0.022000,0.954442
-0.020000,0.955819
-0.018000,0.957067
-0.016000,0.958186
-0.014000,0.959174
-0.012000,0.960031
-0.010000,0.960757
-0.008000,0.961352
-0.006000,0.961814
-0.004000,0.962145
-0.002000,0.962344
0.000000,0.962410
0.002000,0.962344
0.004000,0.962145
0.006000,0.961814
0.008000,0.961352
0.010000,0.960757
0.012000,0.960031
0.014000,0.959174
0.016000,0.958186
0.018000,0.957067
0.020000,0.955819
0.022000,0.954442
0.024000,0.952936
0.026000,0.951302
0.028000,0.949542
0.030000,0.947655
0.032000,0.945643
0.034000,0.943507
0.036000,0.941247
0.038000,0.938865
0.040000,0.936362
0.042000,0.933739
0.044000,0.930997
0.046000,0.928138
0.048000,0.925163
0.050000,0.922073
0.052000,0.918871
0.054000,0.915556
0.056000,0.912131
0.058000,0.908598
0.060000,0.904958
0.062000,0.901213
0.064000,0.897364
0.066000,0.893413
0.068000,0.889363
0.070000,0.885215
0.072000,0.880970
0.074000,0.876631
0.076000,0.872201
0.078000,0.867680
0.080000,0.863071
0.082000,0.858376
0.084000,0.853596
0.086000,0.848736
0.088000,0.843795
0.090000,0.838777
0.092000,0.833684
0.094000,0.828518
0.096000,0.823282
0.098000,0.817977
0.100000,0.812606
0.102000,0.807171
0.104000,0.801675
0.106000,0.796120
0.108000,0.790508
0.110000,0.784842
0.112000,0.779125
0.114000,0.773357
0.116000,0.767543
0.118000,0.761684
0.120000,0.755784
0.122000,0.749843
0.124000,0.743865
0.126000,0.737852
0.128000,0.731807
0.130000,0.725731
0.132000,0.719628
0.134000,0.713500
0.136000,0.707349
0.138000,0.701178
0.140000,0.694989
0.142000,0.688784
0.144000,0.682565
0.146000,0.676336
0.148000,0.670098
0.150000,0.663854
0.152000,0.657606
0.154000,0.651356
0.156000,0.645106
0.158000,0.638859
0.160000,0.632617
0.162000,0.626382
0.164000,0.620156
0.166000,0.613942
0.168000,0.607741
0.170000,0.601555
0.172000,0.595386
0.174000,0.589237
0.176000,0.583109
0.178000,0.577005
0.180000,0.570925
0.182000,0.564873
0.184000,0.558849
0.186000,0.552856
0.188000,0.546894
0.190000,0.540967
0.192000,0.535075
0.194000,0.529221
0.196000,0.523405
0.198000,0.517629
0.200000,0.511895
0.202000,0.506203
0.204000,0.500556
0.206000,0.494955
0.208000,0.489401
0.210000,0.483894
0.212000,0.478438
0.214000,0.473031
0.216000,0.467676
0.218000,0.462374
0.220000,0.457125
0.222000,0.451931
0.224000,0.446792
0.226000,0.441710
0.228000,0.436684
0.230000,0.431716
0.232000,0.426806
0.234000,0.421956
0.236000,0.417165
0.238000,0.412434
0.240000,0.407764
0.242000,0.403154
0.244000,0.398607
0.246000,0.394121
0.248000,0.389697
0.250000,0.385335
0.252000,0.381036
0.254000,0.376799
0.256000,0.372626
0.258000,0.368515
0.260000,0.364466
0.262000,0.360481
0.264000,0.356558
0.266000,0.352698
0.268000,0.348900
0.270000,0.345165
0.272000,0.341491
0.274000,0.337879
0.276000,0.334328
0.278000,0.330838
0.280000,0.327409
0.282000,0.324040
0.284000,0.320731
0.286000,0.317480
0.288000,0.314288
0.290000,0.311155
0.292000,0.308078
0.294000,0.305058
0.296000,0.302095
0.298000,0.299186
0.300000,0.296333
0.302000,0.293533
0.304000,0.290786
0.306000,0.288092
0.308000,0.285449
0.310000,0.282856
0.312000,0.280313
0.314000,0.277819
0.316000,0.275373
0.318000,0.272974
0.320000,0.270621
0.322000,0.268313
0.324000,0.266049
0.326000,0.263829
0.328000,0.261650
0.330000,0.259513
0.332000,0.257415
0.334000,0.255357
0.336000,0.253337
0.338000,0.251354
0.340000,0.249407
0.342000,0.247495
0.344000,0.245616
0.346000,0.243771
0.348000,0.241958
0.350000,0.240175
0.352000,0.238422
0.354000,0.236698
0.356000,0.235001
0.358000,0.233331
0.360000,0.231687
0.362000,0.230068
0.364000,0.228472
0.366000,0.226900
0.368000,0.225348
0.370000,0.223818
0.372000,0.222308
0.374000,0.220816
0.376000,0.219343
0.378000,0.217887
0.380000,0.216447
0.382000,0.215022
0.384000,0.213612
0.386000,0.212216
0.388000,0.210833
0.390000,0.209461
0.392000,0.208102
0.394000,0.206753
0.396000,0.205414
0.398000,0.204084
0.400000,0.202763
0.402000,0.201450
0.404000,0.200144
0.406000,0.198845
0.408000,0.197553
0.410000,0.196266
0.412000,0.194984
0.414000,0.193707
0.416000,0.192434
0.418000,0.191165
0.420000,0.189899
0.422000,0.188636
0.424000,0.187376
0.426000,0.186118
0.428000,0.184863
0.430000,0.183609
0.432000,0.182356
0.434000,0.181105
0.436000,0.179855
0.438000,0.178606
0.440000,0.177357
0.442000,0.176110
0.444000,0.174862
0.446000,0.173616
0.448000,0.172370
0.450000,0.171124
0.452000,0.169879
0.454000,0.168634
0.456000,0.167390
0.458000,0.166147
0.460000,0.164904
0.462000,0.163662
0.464000,0.162422
0.466000,0.161182
0.468000,0.159944
0.470000,0.158707
0.472000,0.157472
0.474000,0.156239
0.476000,0.155008
0.478000,0.153780
0.480000,0.152555
0.482000,0.151332
0.484000,0.150113
0.486000,0.148898
0.488000,0.147687
0.490000,0.146480
0.492000,0.145278
0.494000,0.144081
0.496000,0.142889
0.498000,0.141703
0.500000,0.140523
0.502000,0.139350
0.504000,0.138184
0.506000,0.137025
0.508000,0.135874
0.510000,0.134731
0.512000,0.133596
0.514000,0.132470
0.516000,0.131353
0.518000,0.130246
0.520000,0.129149
0.522000,0.128063
0.524000,0.126987
0.526000,0.125922
0.528000,0.124869
0.530000,0.123827
0.532000,0.122797
0.534000,0.121780
0.536000,0.120776
0.538000,0.119785
0.540000,0.118807
0.542000,0.117842
0.544000,0.116892
0.546000,0.115955
0.548000,0.115033
0.550000,0.114126
0.552000,0.113233
0.554000,0.112355
0.556000,0.111492
0.558000,0.110644
0.560000,0.109812
0.562000,0.108995
0.564000,0.108194
0.566000,0.107409
0.568000,0.106639
0.570000,0.105884
0.572000,0.105146
0.574000,0.104423
0.576000,0.103716
0.578000,0.103024
0.580000,0.102348
0.582000,0.101688
0.584000,0.101043
0.586000,0.100413
0.588000,0.099798
0.590000,0.099198
0.592000,0.098612
0.594000,0.098041
0.596000,0.097485
0.598000,0.096942
0.600000,0.096413
0.602000,0.095897
0.604000,0.095395
0.606000,0.094905
0.608000,0.094428
0.610000,0.093963
0.612000,0.093509
0.614000,0.093067
0.616000,0.092635
0.618000,0.092215
0.620000,0.091804
0.622000,0.091403
0.624000,0.091011
0.626000,0.090628
0.628000,0.090253
0.630000,0.089886
0.632000,0.089526
0.634000,0.089173
0.636000,0.088826
0.638000,0.088485
0.640000,0.088150
0.642000,0.087819
0.644000,0.087492
0.646000,0.087170
0.648000,0.086850
0.650000,0.086534
0.652000,0.086219
0.654000,0.085907
0.656000,0.085596
0.658000,0.085285
0.660000,0.084976
0.662000,0.084666
0.664000,0.084355
0.666000,0.084044
0.668000,0.083731
0.670000,0.083416
0.672000,0.083099
0.674000,0.082780
0.676000,0.082457
0.678000,0.082131
0.680000,0.081802
0.682000,0.081469
0.684000,0.081131
0.686000,0.080789
0.688000,0.080443
0.690000,0.080091
0.692000,0.079734
0.694000,0.079372
0.696000,0.079004
0.698000,0.078631
0.700000,0.078252
0.702000,0.077867
0.704000,0.077477
0.706000,0.077080
0.708000,0.076678
0.710000,0.076270
0.712000,0.075856
0.714000,0.075437
0.716000,0.075012
0.718000,0.074581
0.720000,0.074146
0.722000,0.073705
0.724000,0.073259
0.726000,0.072809
0.728000,0.072355
0.730000,0.071896
0.732000,0.071434
0.734000,0.070968
0.736000,0.070500
0.738000,0.070028
0.740000,0.069555
0.742000,0.069080
0.744000,0.068603
0.746000,0.068125
0.748000,0.067647
0.750000,0.067169
0.752000,0.066692
0.754000,0.066215
0.756000,0.065740
0.758000,0.065268
0.760000,0.064797
0.762000,0.064330
0.764000,0.063867
0.766000,0.063407
0.768000,0.062953
0.770000,0.062503
0.772000,0.062060
0.774000,0.061623
0.776000,0.061192
0.778000,0.060769
0.780000,0.060353
0.782000,0.059946
0.784000,0.059547
0.786000,0.059158
0.788000,0.058777
0.790000,0.058407
0.792000,0.058047
0.794000,0.057697
0.796000,0.057358
0.798000,0.057030
0.800000,0.056713
0.802000,0.056408
0.804000,0.056115
0.806000,0.055833
0.808000,0.055563
0.810000,0.055304
0.812000,0.055058
0.814000,0.054823
0.816000,0.054599
0.818000,0.054388
0.820000,0.054187
0.822000,0.053998
0.824000,0.053819
0.826000,0.053651
0.828000,0.053492
0.830000,0.053344
0.832000,0.053204
0.834000,0.053073
0.836000,0.052950
0.838000,0.052835
0.840000,0.052726
0.842000,0.052624
0.844000,0.052527
0.846000,0.052435
0.848000,0.052346
0.850000,0.052261
0.852000,0.052178
0.854000,0.052096
0.856000,0.052015
0.858000,0.051933
0.860000,0.051851
0.862000,0.051766
0.864000,0.051678
0.866000,0.051586
0.868000,0.051489
0.870000,0.051386
0.872000,0.051277
0.874000,0.051161
0.876000,0.051036
0.878000,0.050902
0.880000,0.050759
0.882000,0.050605
0.884000,0.050440
0.886000,0.050264
0.888000,0.050077
0.890000,0.049876
0.892000,0.049664
0.894000,0.049438
0.896000,0.049200
0.898000,0.048949
0.900000,0.048685
0.902000,0.048409
0.904000,0.048121
0.906000,0.047821
0.908000,0.047510
0.910000,0.047189
0.912000,0.046858
0.914000,0.046519
0.916000,0.046173
0.918000,0.045821
0.920000,0.045464
0.922000,0.045104
0.924000,0.044743
0.926000,0.044383
0.928000,0.044025
0.930000,0.043671
0.932000,0.043324
0.934000,0.042985
0.936000,0.042657
0.938000,0.042343
0.940000,0.042043
0.942000,0.041761
0.944000,0.041498
0.946000,0.041258
0.948000,0.041040
0.950000,0.040849
0.952000,0.040684
0.954000,0.040547
0.956000,0.040439
0.958000,0.040362
0.960000,0.040313
0.962000,0.040294
0.964000,0.040303
0.966000,0.040339
0.968000,0.040397
0.970000,0.040476
0.972000,0.040570
0.974000,0.040673
0.976000,0.040778
0.978000,0.040877
0.980000,0.040959
0.982000,0.041012
0.984000,0.041021
0.986000,0.040971
0.988000,0.040843
0.990000,0.040615
0.992000,0.040263
0.994000,0.039760
0.996000,0.039075
0.998000,0.038173
1.000000,0.037016
